BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Bugs
5,10,0,3,2,1,2,18.2,15.75,4515.95,0.1,61,0.06,250.89,27,34,12,14,12,0
5,5,0,3,2,1,1,19.31,8.89,1525.99,0.06,42,0.11,84.78,20,22,9,8,6,0
5,5,0,3,3,1,1,21.72,9.6,2001.56,0.07,50,0.1,111.2,24,26,10,8,6,0
11,14,0,6,4,4,2,18.65,20.42,7773.35,0.13,81,0.05,431.85,35,46,12,14,16,0
11,14,0,6,3,4,2,16.23,21.14,7252.56,0.11,73,0.05,402.92,31,42,11,15,16,0
5,7,0,3,1,3,2,12.51,18,4052.52,0.08,53,0.06,225.14,21,32,7,12,9,0
5,7,0,3,2,3,2,13.51,17.87,4318.2,0.08,55,0.06,239.9,22,33,8,13,9,0
5,13,0,3,3,1,4,15.13,20.3,6236.01,0.1,67,0.05,346.44,29,38,10,14,17,0
5,13,0,3,3,1,4,16.59,21,7314.07,0.12,75,0.05,406.34,33,42,11,14,17,0
5,3,0,3,2,1,1,10.57,12.86,1747.72,0.05,32,0.08,97.1,15,17,7,12,4,0
7,5,0,4,2,4,1,7.46,11,902.49,0.03,21,0.09,50.14,8,13,4,11,6,0
3,1,0,2,2,1,1,6.75,6.67,299.82,0.01,13,0.15,16.66,5,8,3,8,2,0
7,9,0,4,2,3,3,9.49,14,1859.68,0.04,34,0.07,103.32,14,20,5,10,12,0
3,4,0,2,2,1,1,14.13,8.57,1038.11,0.04,31,0.12,57.67,15,16,7,8,5,0
7,16,0,4,3,3,4,23.28,16.67,6466.18,0.13,87,0.06,359.23,40,47,12,10,20,0
5,12,0,3,1,1,2,11.04,18.86,3925.09,0.07,49,0.05,218.06,22,27,7,12,14,0
11,19,3,6,2,5,3,17.87,23.79,10108.93,0.14,85,0.04,561.61,37,48,14,18,22,0
11,19,3,6,1,5,3,17.09,23.54,9471.05,0.13,82,0.04,526.17,36,46,13,17,22,0
13,20,4,7,1,7,3,15.01,26.31,10391.54,0.13,79,0.04,577.31,36,43,13,19,23,0
13,20,4,7,2,7,3,15.78,26.43,11025.26,0.14,82,0.04,612.51,37,45,14,20,23,0
3,10,0,2,2,1,1,29.37,8.65,2199.7,0.08,57,0.12,122.21,25,32,13,9,11,0
15,38,0,8,4,4,7,28.74,34.11,33446.1,0.33,183,0.03,1858.12,79,104,22,19,45,0
3,6,1,2,2,1,1,26.87,6.36,1087.97,0.06,41,0.16,60.44,20,21,11,7,7,0
3,9,0,2,2,1,2,25.37,11.25,3210.79,0.1,64,0.09,178.38,27,37,12,10,11,0
3,9,0,2,2,1,2,27.58,11.15,3430.95,0.1,68,0.09,190.61,29,39,13,10,11,0
3,12,0,2,2,1,3,23.84,19.04,8641.77,0.15,99,0.05,480.1,45,54,13,11,15,0
3,14,0,2,2,1,3,25.77,19.64,9942.83,0.17,109,0.05,552.38,50,59,14,11,17,0
3,2,0,2,2,1,1,10.24,5.6,321.21,0.02,16,0.18,17.85,8,8,5,7,3,0
3,2,0,2,2,1,1,12.69,5.25,349.69,0.02,18,0.19,19.43,9,9,6,7,3,0
3,7,0,2,1,1,2,7.69,11.67,1046.41,0.03,27,0.09,58.13,10,17,3,7,9,0
3,7,0,2,2,1,2,9.45,11,1143.6,0.03,29,0.09,63.53,11,18,4,8,9,0
9,8,0,5,2,3,2,8.77,19.5,3333.86,0.06,41,0.05,185.21,15,26,5,13,10,0
9,8,0,5,5,3,2,10.38,18.42,3520.47,0.06,45,0.05,195.58,17,28,6,13,10,0
5,4,0,3,1,1,1,7.7,13.5,1403.51,0.03,29,0.07,77.97,9,20,3,9,5,0
5,4,0,3,2,1,1,8.53,15,1920,0.04,32,0.07,106.67,10,22,4,12,5,0
5,9,0,3,2,1,3,9.96,15.6,2423.05,0.05,38,0.06,134.61,13,25,5,12,12,0
5,9,0,3,1,1,3,9.59,13.5,1748.46,0.04,35,0.07,97.14,12,23,4,9,12,0
5,17,1,3,2,1,3,22.46,14.39,4653.68,0.11,68,0.07,258.54,31,37,14,13,20,0
5,18,1,3,2,1,3,19.43,16.14,5069.44,0.1,66,0.06,281.64,30,36,13,14,21,0
5,13,1,3,2,1,3,15.13,14.95,3381.36,0.08,50,0.07,187.85,23,27,10,13,16,0
5,14,1,3,1,1,3,14.37,14.67,3092.19,0.07,48,0.07,171.79,22,26,9,12,17,0
3,1,0,2,1,1,1,5,6,180,0.01,10,0.17,10,4,6,2,6,2,0
5,3,0,3,3,1,1,14.36,8.36,1002.86,0.04,30,0.12,55.71,13,17,7,9,4,0
7,7,0,4,1,4,2,5.74,20,2294.27,0.04,31,0.05,127.46,12,19,3,10,9,0
7,7,0,4,2,4,2,6.77,19.5,2574,0.04,33,0.05,143,13,20,4,12,9,0
3,6,4,2,2,1,2,19.8,6.11,739.53,0.04,28,0.16,41.08,10,18,9,11,8,0
3,6,4,2,2,1,2,19.8,6.11,739.53,0.04,28,0.16,41.08,10,18,9,11,8,0
5,5,6,3,3,1,1,24.08,11.85,3379.63,0.1,60,0.08,187.76,22,38,13,14,6,0
3,2,0,2,2,1,1,16.73,4.5,338.78,0.03,21,0.22,18.82,9,12,6,6,3,0
3,3,0,2,2,1,1,19.7,8.25,1340.75,0.05,37,0.12,74.49,15,22,10,11,4,0
3,2,0,2,2,1,1,13.4,5.25,369.2,0.02,18,0.19,20.51,7,11,6,9,3,0
3,2,0,2,2,1,1,13.4,5.25,369.2,0.02,18,0.19,20.51,7,11,6,9,3,0
3,2,0,2,2,1,1,10.15,9,822.39,0.03,24,0.11,45.69,10,14,5,9,3,0
5,6,2,3,2,1,1,23.88,12.66,3824.79,0.1,61,0.08,212.49,27,34,16,15,7,0
3,5,2,2,2,1,1,20.94,8.18,1401.55,0.06,39,0.12,77.86,18,21,11,10,6,0
3,4,0,2,2,1,1,19.35,6.25,755.8,0.04,29,0.16,41.99,10,19,8,10,5,0
3,4,2,2,2,1,1,19.45,8,1244.72,0.05,36,0.13,69.15,16,20,10,10,5,0
5,4,2,3,3,1,1,17.8,10.05,1796.26,0.06,39,0.1,99.79,17,22,11,13,5,0
3,3,2,2,2,1,1,11.09,4,177.52,0.01,14,0.25,9.86,4,10,3,6,4,0
5,3,2,3,3,3,1,13.22,5.6,414.45,0.02,20,0.18,23.02,7,13,5,8,4,0
1,1,0,1,1,1,1,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,2,0
3,2,0,2,1,1,1,9.09,8.8,704,0.03,20,0.11,39.11,8,12,5,11,3,0
3,2,0,2,2,1,1,11.98,7.5,673.94,0.03,23,0.13,37.44,10,13,6,9,3,0
5,6,0,3,3,3,2,16.52,11.25,2090.73,0.06,43,0.09,116.15,15,28,8,12,8,0
7,8,4,4,2,1,1,19.61,15.3,4590,0.1,60,0.07,255,27,33,15,17,9,0
17,34,0,9,3,3,6,24.75,23,13091.58,0.19,116,0.04,727.31,46,70,15,15,40,0
3,4,0,2,2,1,1,20.22,7.5,1137.16,0.05,34,0.13,63.18,15,19,11,11,5,0
3,2,0,2,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,5,11,3,8,3,0
3,2,0,2,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,5,11,3,8,3,0
5,2,0,3,1,1,1,10.04,5,250.95,0.02,14,0.2,13.94,5,9,4,8,3,0
5,2,0,3,2,1,1,10.04,5,250.95,0.02,14,0.2,13.94,5,9,4,8,3,0
3,1,0,2,1,1,1,7.83,4.67,170.53,0.01,11,0.21,9.47,4,7,3,7,2,0
3,4,0,2,2,1,2,8.24,5,206.05,0.01,13,0.2,11.45,5,8,3,6,6,0
3,3,0,2,1,1,1,7.19,9,582.53,0.02,17,0.11,32.36,3,14,2,12,4,0
3,1,0,2,2,1,1,9.25,4.67,201.53,0.01,13,0.21,11.2,4,9,3,7,2,0
7,4,0,4,2,1,1,17.95,7.94,1133.07,0.05,33,0.13,62.95,13,20,9,11,5,0
3,1,0,2,1,1,1,7.83,4.67,170.53,0.01,11,0.21,9.47,4,7,3,7,2,0
3,2,0,2,1,1,1,9.87,5.63,312.22,0.02,15,0.18,17.35,5,10,4,9,3,0
9,12,4,5,5,5,4,18.2,14,3567.06,0.08,53,0.07,198.17,21,32,12,16,16,0
13,28,1,7,5,7,5,16.67,30.46,15468.34,0.17,99,0.03,859.35,36,63,13,22,33,0
5,3,0,3,1,3,1,6.92,8,442.81,0.02,16,0.13,24.6,6,10,3,8,4,0
3,7,0,2,2,1,2,13.18,10.93,1573.71,0.05,36,0.09,87.43,17,19,7,9,9,0
3,7,0,2,2,1,2,15.3,10.69,1747.39,0.05,40,0.09,97.08,19,21,8,9,9,0
9,12,1,5,5,5,4,20.76,10.29,2198.48,0.07,46,0.1,122.14,19,27,12,13,16,0
7,6,1,4,4,4,2,17.33,8.33,1203.58,0.05,34,0.12,66.87,15,19,9,10,8,0
5,7,0,3,2,3,2,11.78,9.17,990,0.04,27,0.11,55,11,16,6,10,9,0
5,7,0,3,2,3,2,15.91,8.13,1050.3,0.04,31,0.12,58.35,13,18,8,10,9,0
5,2,0,3,2,3,1,6.29,10,629.07,0.02,17,0.1,34.95,6,11,3,10,3,0
11,13,2,6,4,5,4,20.12,14.17,4037.5,0.1,57,0.07,224.31,25,32,15,17,17,0
9,7,2,5,5,4,2,17.27,12.25,2591.12,0.07,45,0.08,143.95,21,24,12,14,9,0
7,9,0,4,4,4,2,14.35,14.7,3100.35,0.07,46,0.07,172.24,21,25,10,14,11,0
7,12,0,4,2,3,3,14.77,23.25,7985.96,0.11,70,0.04,443.66,31,39,12,18,15,0
7,9,0,4,4,4,2,12.52,18.4,4237.92,0.08,49,0.05,235.44,23,26,10,16,11,0
3,3,0,2,1,1,1,12.14,5.33,345.2,0.02,17,0.19,19.18,8,9,6,8,4,0
3,2,0,2,2,1,1,7.26,6.67,322.88,0.02,14,0.15,17.94,5,9,3,8,3,0
3,1,0,2,2,1,1,7.78,5.33,221.4,0.01,12,0.19,12.3,4,8,3,8,2,0
3,2,0,2,2,1,1,9.75,6.25,380.74,0.02,16,0.16,21.15,5,11,4,10,3,0
3,4,0,2,1,1,1,11.76,10.83,1380.58,0.04,30,0.09,76.7,10,20,6,13,5,0
9,18,2,5,4,4,3,18.05,15.33,4242.98,0.09,63,0.07,235.72,23,40,9,12,21,0
5,15,8,3,2,1,2,14.33,25,8955.08,0.12,73,0.04,497.5,25,48,10,20,17,0
9,9,0,5,1,4,2,9.49,16.8,2678.11,0.05,39,0.06,148.78,14,25,5,12,11,0
9,9,0,5,3,4,2,11.21,16,2868.91,0.06,43,0.06,159.38,16,27,6,12,11,0
5,3,0,3,2,1,1,11.72,9,949.37,0.04,27,0.11,52.74,12,15,6,9,4,0
5,3,0,3,2,1,1,13.88,8.36,969.43,0.04,29,0.12,53.86,13,16,7,9,4,0
7,4,2,4,4,3,1,24.49,10.68,2792.65,0.09,55,0.09,155.15,23,32,14,13,5,0
8,17,0,6,2,1,2,24.17,10.23,2529.6,0.08,52,0.1,140.53,19,33,13,14,19,0
3,1,0,2,2,1,1,9,3.33,100,0.01,10,0.3,5.56,4,6,3,5,2,0
3,1,0,2,1,1,1,9,3.33,100,0.01,10,0.3,5.56,4,6,3,5,2,0
1,1,0,1,1,1,1,11.24,4,179.89,0.01,13,0.25,9.99,3,10,3,8,2,0
7,4,0,4,1,1,1,16.48,8.25,1121.45,0.05,32,0.12,62.3,12,20,8,11,5,0
7,4,0,4,1,1,1,17.74,8.67,1332.34,0.05,35,0.12,74.02,13,22,9,12,5,0
3,1,0,2,1,1,1,7.92,4,126.8,0.01,10,0.25,7.04,4,6,3,6,2,0
5,3,0,3,1,1,1,15.9,6.43,656.91,0.03,25,0.16,36.5,9,16,7,10,4,0
3,2,0,2,1,1,1,21.78,6.05,797.21,0.04,30,0.17,44.29,11,19,10,11,3,0
11,5,0,6,3,5,2,13.32,13.71,2505.06,0.06,43,0.07,139.17,16,27,7,12,7,0
3,3,0,2,2,1,1,11.98,7.5,673.94,0.03,23,0.13,37.44,10,13,6,9,4,0
3,3,0,2,2,1,1,14.14,7.07,707.14,0.03,25,0.14,39.29,11,14,7,9,4,0
3,4,0,2,1,1,1,6.18,5,154.4,0.01,11,0.2,8.58,4,7,2,5,5,0
3,1,0,2,1,1,1,6.97,5,174.35,0.01,11,0.2,9.69,5,6,3,6,2,0
7,5,0,4,1,1,1,5.1,20.17,2073.1,0.03,27,0.05,115.17,11,16,3,11,6,0
7,5,0,4,2,1,1,6.44,18,2088,0.04,29,0.06,116,12,17,4,12,6,0
3,1,0,2,1,1,1,5.05,5,126.33,0.01,9,0.2,7.02,4,5,2,5,2,0
3,1,0,2,1,1,1,5.05,5,126.33,0.01,9,0.2,7.02,4,5,2,5,2,0
7,7,0,4,1,3,2,10.84,18.42,3676.94,0.07,47,0.05,204.27,17,30,6,13,9,0
7,7,0,4,2,3,2,13.49,15.43,3211.43,0.07,49,0.06,178.41,18,31,7,12,9,0
3,4,0,2,1,1,1,6.18,5,154.4,0.01,11,0.2,8.58,4,7,2,5,5,0
3,1,0,2,1,1,1,6.97,5,174.35,0.01,11,0.2,9.69,5,6,3,6,2,0
7,5,0,4,1,1,1,5.1,20.17,2073.1,0.03,27,0.05,115.17,11,16,3,11,6,0
7,5,0,4,2,1,1,6.44,18,2088,0.04,29,0.06,116,12,17,4,12,6,0
3,1,0,2,1,1,1,5.05,5,126.33,0.01,9,0.2,7.02,4,5,2,5,2,0
3,1,0,2,1,1,1,5.05,5,126.33,0.01,9,0.2,7.02,4,5,2,5,2,0
5,6,0,3,1,3,2,8.11,11.25,1027.99,0.03,24,0.09,57.11,9,15,4,10,8,0
5,6,0,3,2,3,2,10.16,10,1015.79,0.03,26,0.1,56.43,10,16,5,10,8,0
11,21,1,6,3,5,4,13.94,25,8711.43,0.12,76,0.04,483.97,30,46,9,15,25,0
11,21,1,6,5,5,4,17.18,20.8,7433.12,0.12,79,0.05,412.95,32,47,10,13,25,0
3,2,0,2,2,1,1,10.99,6.4,449.97,0.02,19,0.16,25,8,11,5,8,3,0
3,2,0,2,2,1,1,13.33,6,479.73,0.03,21,0.17,26.65,9,12,6,8,3,0
1,1,0,1,1,1,1,8,3,72,0.01,8,0.33,4,2,6,2,6,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
1,1,0,1,1,1,1,8,3,72,0.01,8,0.33,4,2,6,2,6,2,0
1,1,0,1,1,1,1,8,3,72,0.01,8,0.33,4,2,6,2,6,2,0
3,3,0,2,2,1,1,16.32,5.14,432,0.03,21,0.19,24,8,13,7,9,4,0
5,2,0,3,3,1,1,14.31,7.14,729.9,0.03,25,0.14,40.55,10,15,7,10,3,0
3,14,0,2,1,1,2,20.4,20.68,8723.93,0.14,92,0.05,484.66,35,57,11,13,16,0
3,1,0,2,1,1,1,12.29,3.5,150.57,0.01,12,0.29,8.36,5,7,5,7,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
11,10,0,6,6,1,1,11.99,30.94,11475.71,0.12,82,0.03,637.54,33,49,8,15,11,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
1,1,0,1,1,1,1,8,3,72,0.01,8,0.33,4,2,6,2,6,2,0
1,1,0,1,1,1,1,8,3,72,0.01,8,0.33,4,2,6,2,6,2,0
7,14,2,4,4,1,4,25.76,15.43,6132.21,0.13,81,0.06,340.68,27,54,14,16,18,0
1,1,4,1,1,1,1,11.24,4,179.89,0.01,13,0.25,9.99,3,10,3,8,2,0
3,1,0,2,1,1,1,12.29,3.5,150.57,0.01,12,0.29,8.36,5,7,5,7,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
3,1,0,2,1,1,1,7,6,252,0.01,14,0.17,14,4,10,2,6,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,6,8,6,7,2,0
1,1,0,1,1,1,1,8,3,72,0.01,8,0.33,4,2,6,2,6,2,0
1,1,0,1,1,1,1,8,3,72,0.01,8,0.33,4,2,6,2,6,2,0
11,12,3,6,5,6,2,15.45,16.5,4205.45,0.08,60,0.06,233.64,24,36,8,11,14,0
3,3,0,2,1,1,1,9.68,5.83,329.42,0.02,17,0.17,18.3,5,12,3,7,4,0
3,2,0,2,2,1,1,10.99,6.4,449.97,0.02,19,0.16,25,8,11,5,8,3,0
3,2,0,2,2,1,1,13.33,6,479.73,0.03,21,0.17,26.65,9,12,6,8,3,0
3,4,0,2,2,1,1,15.86,6,571.1,0.03,25,0.17,31.73,12,13,7,7,5,0
3,4,0,2,2,1,1,18.55,5.69,599.95,0.04,27,0.18,33.33,13,14,8,7,5,0
15,21,0,8,5,8,4,9.14,26,6179.83,0.08,57,0.04,343.32,20,37,5,13,25,0
3,2,0,2,2,1,1,8.71,7,426.61,0.02,17,0.14,23.7,7,10,4,8,3,0
3,2,0,2,2,1,1,10.99,6.4,449.97,0.02,19,0.16,25,8,11,5,8,3,0
5,7,0,3,1,1,2,12.87,8.75,985.14,0.04,27,0.11,54.73,14,13,8,10,9,0
7,8,0,4,2,1,2,14.14,10.39,1526.6,0.05,34,0.1,84.81,17,17,9,11,10,0
11,21,1,6,3,5,4,13.94,25,8711.43,0.12,76,0.04,483.97,30,46,9,15,25,0
11,21,1,6,5,5,4,17.18,20.8,7433.12,0.12,79,0.05,412.95,32,47,10,13,25,0
3,3,0,2,2,1,1,10.79,7.2,559.51,0.03,21,0.14,31.08,9,12,5,8,4,0
3,3,0,2,2,1,1,13.14,6.67,583.79,0.03,23,0.15,32.43,10,13,6,8,4,0
5,3,0,3,2,1,1,8.94,14,1751.37,0.04,30,0.07,97.3,14,16,6,12,4,0
5,4,0,3,2,3,1,7.99,7.88,495.4,0.02,17,0.13,27.52,7,10,4,9,5,0
9,6,0,5,4,5,1,7.87,15,1770.42,0.04,31,0.07,98.36,12,19,4,10,7,0
5,4,0,3,2,3,1,7.99,7.88,495.4,0.02,17,0.13,27.52,7,10,4,9,5,0
9,6,0,5,4,5,1,7.87,15,1770.42,0.04,31,0.07,98.36,12,19,4,10,7,0
5,9,0,3,1,3,1,17.11,7.7,1014.63,0.04,30,0.13,56.37,14,16,10,11,10,0
3,3,0,2,2,1,1,10.79,10.5,1189.65,0.04,29,0.1,66.09,14,15,6,9,4,0
3,4,0,2,2,1,1,17.18,8.56,1257.2,0.05,34,0.12,69.84,14,20,9,11,5,0
5,5,0,3,1,1,2,9.87,9,799.29,0.03,24,0.11,44.41,8,16,4,9,7,0
5,5,0,3,2,1,2,8.88,11,1074.39,0.03,25,0.09,59.69,8,17,4,11,7,0
3,3,0,2,2,1,1,10.79,10.5,1189.65,0.04,29,0.1,66.09,14,15,6,9,4,0
9,11,0,5,4,4,4,17.47,10.39,1885.8,0.06,42,0.1,104.77,17,25,9,11,15,0
5,4,0,3,1,1,2,8.93,7.88,553.68,0.02,19,0.13,30.76,7,12,4,9,6,0
29,31,22,15,14,10,5,39.5,33.6,44598.88,0.44,234,0.03,2477.72,96,138,30,21,36,0
5,5,0,3,1,1,2,10.85,9,879.05,0.03,25,0.11,48.84,9,16,5,10,7,0
5,8,0,3,2,1,2,11.72,10,1172.07,0.04,30,0.1,65.11,10,20,5,10,10,0
5,4,0,3,2,1,2,8.93,7.88,553.68,0.02,19,0.13,30.76,7,12,4,9,6,0
3,1,0,2,2,1,1,9,3.33,100,0.01,10,0.3,5.56,4,6,3,5,2,0
7,5,1,4,4,1,1,14.41,10.83,1690.87,0.05,35,0.09,93.94,15,20,9,13,6,0
3,2,0,2,1,1,1,7.65,7.5,430.2,0.02,16,0.13,23.9,5,11,3,9,3,0
11,15,2,6,4,5,4,18.72,17.36,5641.07,0.11,65,0.06,313.39,27,38,14,18,19,0
5,4,4,3,2,1,2,12.15,9,984.54,0.04,28,0.11,54.7,12,16,6,9,6,0
9,11,0,5,1,3,3,11.3,18.42,3833.4,0.07,49,0.05,212.97,17,32,6,13,14,0
9,11,0,5,3,3,3,13.82,16.29,3666.57,0.08,53,0.06,203.7,19,34,7,12,14,0
9,11,0,5,1,3,3,11.17,15.4,2648.8,0.06,43,0.06,147.16,14,29,5,11,14,0
9,11,0,5,3,3,3,12.25,16,3135.78,0.07,47,0.06,174.21,16,31,6,12,14,0
9,11,0,5,1,3,3,11.2,22.75,5798.42,0.08,60,0.04,322.13,21,39,6,13,14,0
9,11,0,5,3,3,3,13.79,19.71,5359.67,0.09,64,0.05,297.76,23,41,7,12,14,0
9,11,0,5,1,3,3,11.59,23.83,6580.75,0.09,65,0.04,365.6,22,43,6,13,14,0
9,11,0,5,3,3,3,14.25,20.57,6029.63,0.1,69,0.05,334.98,24,45,7,12,14,0
3,1,0,2,1,1,1,7.92,4,126.8,0.01,10,0.25,7.04,4,6,3,6,2,0
3,1,0,2,2,1,1,6.97,5,174.35,0.01,11,0.2,9.69,5,6,3,6,2,0
3,4,0,2,2,1,2,8.96,8,573.59,0.02,20,0.13,31.87,8,12,4,8,6,0
3,4,0,2,2,1,2,11.1,8,710.48,0.03,24,0.13,39.47,10,14,5,8,6,0
3,1,0,2,2,1,1,8.36,6,301.14,0.02,14,0.17,16.73,6,8,4,8,2,0
