BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Bugs
1,0,0,1,1,1,2,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,2,0
3,1,0,2,1,1,15,16.05,13.75,3037.27,0.07,52,0.07,168.74,20,32,8,11,16,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
9,3,0,5,5,4,4,6.95,27.62,5307.06,0.06,47,0.04,294.84,17,30,4,13,7,0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,5,1,1,1,37,29.44,16.8,8308.99,0.16,121,0.06,461.61,48,73,10,7,37,0
31,2,27,16,9,7,152,63.24,50.52,161387.41,1.06,569,0.02,8965.97,174,395,31,18,154,1
1,0,1,1,1,1,21,4.63,24,2667.68,0.04,43,0.04,148.2,24,19,2,4,21,0
13,2,12,7,1,3,35,29.66,21.71,13982.99,0.21,121,0.05,776.83,48,73,21,19,37,0
17,4,7,9,6,6,81,41.08,36.67,55223.87,0.5,283,0.03,3067.99,110,173,24,16,85,0
43,4,12,22,15,5,72,72.43,28.18,57499.72,0.68,358,0.04,3194.43,139,219,37,15,76,0
41,4,7,21,15,1,107,81.48,40,130367.47,1.09,569,0.03,7242.64,185,384,37,16,111,1
5,0,1,3,2,1,15,17.89,7.31,956.47,0.04,32,0.14,53.14,13,19,8,9,15,1
13,0,20,7,7,1,37,41.28,17.47,12598.1,0.24,150,0.06,699.89,54,96,17,11,37,1
85,1,158,44,18,29,826,319.49,64.72,1338364.88,6.89,2740,0.02,74353.6,923,1817,164,23,827,0
5,0,1,3,1,1,15,22.01,10,2200.78,0.07,48,0.1,122.27,20,28,12,12,15,0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,3,11.63,2,46.53,0.01,9,0.5,2.58,4,5,3,3,3,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,0,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,0,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,0,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,0,0
1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,0,0
1,0,0,1,1,1,0,0,0,0,0,3,0,0,0,3,0,3,0,0
1,0,0,1,1,1,0,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,0,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,3,0,3,2,0
5,0,5,3,1,1,7,13.32,13.71,2505.06,0.06,43,0.07,139.17,16,27,7,12,7,0
5,0,5,3,1,1,7,13.32,13.71,2505.06,0.06,43,0.07,139.17,16,27,7,12,7,0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
9,2,1,8,1,1,27,34.09,9.88,3329.22,0.11,68,0.1,184.96,24,44,17,14,29,0
3,0,1,2,1,1,2,12.09,6.3,479.73,0.03,20,0.16,26.65,7,13,5,9,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,0,0,0,0,4,0,0,0,4,0,4,2,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,2,0,0,0,0,5,0,0,0,5,0,5,2,0
11,1,4,6,1,1,21,13.86,22.5,7014.99,0.1,68,0.04,389.72,27,41,9,15,22,0
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,9,0,1,1,1,2,0,0,0,0,9,0,0,9,0,1,0,11,0
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,4,18.49,2.4,106.51,0.01,14,0.42,5.92,6,8,5,4,4,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,5,8.45,0.75,4.75,0,4,1.33,0.26,3,1,2,1,5,0
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,3,10.8,2.5,67.5,0.01,9,0.4,3.75,3,6,3,5,3,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,5,2,0
1,0,0,1,1,1,4,9.51,0.5,2.38,0,3,2,0.13,2,1,2,1,4,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,0,0,0,0,4,0,0,0,4,0,4,2,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,2,0,0,0,0,5,0,0,0,5,0,5,2,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,5,2,0
1,0,0,1,1,1,2,7.49,3,67.38,0.01,8,0.33,3.74,1,7,1,6,2,0
1,0,0,1,1,1,2,7.49,3,67.38,0.01,8,0.33,3.74,1,7,1,6,2,0
1,0,0,1,1,1,2,7.49,3,67.38,0.01,8,0.33,3.74,1,7,1,6,2,0
1,0,0,1,1,1,2,7.49,3,67.38,0.01,8,0.33,3.74,1,7,1,6,2,0
1,0,0,1,1,1,2,7.49,3,67.38,0.01,8,0.33,3.74,1,7,1,6,2,0
1,0,0,1,1,1,2,7.49,3,67.38,0.01,8,0.33,3.74,1,7,1,6,2,0
1,0,0,1,1,1,2,7.49,3,67.38,0.01,8,0.33,3.74,1,7,1,6,2,0
1,0,0,1,1,1,2,10.57,3,95.1,0.01,10,0.33,5.28,3,7,3,6,2,0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,5.33,1.5,12,0,4,0.67,0.67,1,3,1,3,2,0
1,0,0,1,1,1,2,13.95,2.5,87.17,0.01,11,0.4,4.84,4,7,4,5,2,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
37,11,28,19,17,1,183,101.25,35.75,129435.43,1.21,583,0.03,7190.86,207,376,55,19,194,1
3,2,2,2,1,1,7,15.36,5.6,481.82,0.03,24,0.18,26.77,8,16,5,7,9,0
17,0,19,9,6,1,84,54.89,29.67,48312.46,0.54,306,0.03,2684.03,89,217,24,16,84,0
1,0,0,1,1,1,12,2.2,5,55,0,11,0.2,3.06,10,1,1,1,12,0
3,1,0,2,1,1,13,17.54,14.18,3528.38,0.08,55,0.07,196.02,26,29,11,12,14,0
3,2,2,2,2,1,46,31.18,24.12,18133.17,0.25,164,0.04,1007.4,57,107,13,11,48,0
3,0,0,2,1,1,17,30.64,8.18,2050.94,0.08,58,0.12,113.94,20,38,11,9,17,0
5,0,4,3,3,1,37,42.02,14.54,8882.16,0.2,137,0.07,493.45,42,95,13,9,37,0
