BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Bugs
11,4,7,6,3,6,18,36.66,13.45,6637.2,0.16,94,0.07,368.73,37,57,22,16,22,1
13,4,7,7,4,1,27,55.22,19.68,21394.68,0.36,188,0.05,1188.59,88,100,38,17,31,1
3,0,3,2,2,1,20,52.01,14.66,11171.75,0.25,138,0.07,620.65,67,71,32,14,20,1
11,3,7,6,3,1,15,37.77,12.29,5701.61,0.15,92,0.08,316.76,43,49,21,12,18,0
15,6,14,8,6,1,24,55.87,16.21,14703.33,0.3,159,0.06,816.85,73,86,36,16,30,0
13,4,11,7,4,4,21,47.71,15.97,12167.64,0.25,135,0.06,675.98,62,73,33,17,25,1
7,0,9,4,1,1,13,24,22.5,12150,0.18,108,0.04,675,51,57,17,15,13,0
3,0,0,2,1,1,4,11.42,6.67,507.65,0.03,20,0.15,28.2,10,10,6,8,4,0
5,0,0,3,1,1,7,7.53,10,752.84,0.03,21,0.1,41.82,10,11,4,8,7,0
13,4,11,7,4,4,20,47.71,15.97,12167.64,0.25,135,0.06,675.98,62,73,33,17,24,1
11,4,19,6,3,1,20,32.36,31.53,32175.94,0.34,179,0.03,1787.55,86,93,30,22,24,0
13,4,11,7,2,4,14,33.36,14.26,6783.7,0.16,90,0.07,376.87,41,49,23,16,18,1
23,4,19,12,6,4,23,50.37,18.03,16367.05,0.3,155,0.06,909.28,74,81,39,19,27,1
3,1,14,2,2,1,9,33.92,9.38,2981.4,0.11,62,0.11,165.63,25,37,20,15,10,0
3,0,8,2,2,1,5,28.99,5.54,889.14,0.05,36,0.18,49.4,16,20,13,9,5,0
11,4,17,6,5,1,15,55.47,8.07,3611.37,0.15,83,0.12,200.63,36,47,29,13,19,1
5,2,8,3,2,1,10,18.53,11.67,2522.57,0.07,46,0.09,140.14,20,26,12,14,12,0
3,0,0,2,2,1,6,23.63,6,850.66,0.05,34,0.17,47.26,15,19,10,8,6,0
7,0,0,4,1,1,10,8.55,23.4,4683.66,0.07,48,0.04,260.2,18,30,5,13,10,0
3,0,0,2,2,1,15,25.27,11.39,3280.22,0.1,62,0.09,182.23,29,33,14,11,15,0
3,1,0,2,1,1,11,19.12,6,688.28,0.04,31,0.17,38.24,14,17,7,6,12,0
3,0,0,2,2,1,11,22.15,6.4,907.38,0.05,34,0.16,50.41,16,18,10,8,11,0
3,0,0,2,2,1,10,38.09,6.5,1609.32,0.08,54,0.15,89.41,26,28,16,8,10,0
13,0,0,7,3,6,21,20,16.25,5282.39,0.11,70,0.06,293.47,30,40,12,13,21,0
5,3,0,3,1,1,17,27.46,13.36,4903.83,0.12,88,0.07,272.44,42,46,11,7,20,0
3,0,0,2,1,1,7,8.22,9,666.08,0.02,20,0.11,37,8,12,4,9,7,0
3,0,0,2,2,1,8,11.6,10,1160,0.04,29,0.1,64.44,12,17,6,10,8,0
3,0,0,2,1,1,13,26.51,7.13,1345.7,0.06,43,0.14,74.76,19,24,12,9,13,0
3,0,0,2,1,1,6,14.8,8.56,1083.64,0.04,28,0.12,60.2,11,17,9,14,6,0
9,0,0,5,4,3,28,21.3,21.76,10091.02,0.15,89,0.05,560.61,37,52,17,20,28,0
5,0,0,3,1,1,7,11.62,9.75,1104.67,0.04,29,0.1,61.37,13,16,6,9,7,0
8,4,32,6,6,1,38,44.55,25.33,28593.41,0.38,198,0.04,1588.52,88,110,33,19,42,1
33,5,23,17,11,17,49,56.67,17.49,17327.12,0.33,173,0.06,962.62,68,105,35,18,54,0
9,5,23,5,5,1,32,99.95,11.96,14297.65,0.4,200,0.08,794.31,92,108,50,13,37,1
3,3,24,2,2,1,16,24.8,12.19,3683.14,0.1,61,0.08,204.62,26,35,16,15,19,1
15,4,13,9,6,5,35,39.96,20.3,16466.48,0.27,143,0.05,914.8,58,85,30,21,39,0
3,2,13,2,1,1,19,54.15,14.62,11582.56,0.26,157,0.07,643.48,78,79,24,9,21,1
5,3,21,3,2,1,15,38.86,14.28,7924.93,0.18,105,0.07,440.27,51,54,25,14,18,0
7,4,27,4,2,3,19,42.56,14.44,8879.35,0.2,114,0.07,493.3,52,62,27,15,23,0
9,8,18,5,5,1,28,36.37,18.27,12140.16,0.22,121,0.05,674.45,50,71,26,19,36,0
9,5,37,5,4,4,19,33.28,15.94,8459.67,0.18,95,0.06,469.98,41,54,27,21,24,1
5,4,19,3,2,3,13,34.91,12.87,5781.77,0.15,85,0.08,321.21,37,48,23,16,17,1
3,8,34,2,2,1,23,74.64,13.81,14241.04,0.34,180,0.07,791.17,85,95,40,13,31,1
16,12,23,10,8,5,33,48.11,16.19,12617.28,0.26,133,0.06,700.96,53,80,36,22,45,0
21,7,27,11,5,7,46,58.55,21.92,28134.83,0.43,222,0.05,1563.05,98,124,38,17,53,1
7,4,3,4,3,1,21,38.31,13.54,7020.93,0.17,95,0.07,390.05,43,52,27,17,25,1
7,1,13,4,4,1,14,29.18,7.86,1801.24,0.08,50,0.13,100.07,22,28,14,10,15,1
23,1,20,12,3,11,64,80.39,13.95,15650.31,0.37,183,0.07,869.46,87,96,53,17,65,1
45,8,46,23,7,19,55,65.12,36.85,88450.77,0.8,389,0.03,4913.93,179,210,51,21,63,1
5,6,42,3,2,1,7,23.64,9.31,2048.42,0.07,48,0.11,113.8,22,26,13,11,13,1
5,0,0,3,2,3,12,27.43,7.86,1693.16,0.07,47,0.13,94.06,22,25,14,10,12,0
3,0,0,2,1,1,6,13.83,11.25,1750.38,0.05,36,0.09,97.24,15,21,8,12,6,0
5,2,0,3,2,3,16,26.3,10.45,2872.09,0.09,52,0.1,159.56,22,30,20,19,18,0
31,7,12,16,6,11,28,33.74,35.21,41834.57,0.4,198,0.03,2324.14,85,113,35,29,35,0
5,0,0,3,2,1,8,12.1,13.93,2347.73,0.06,39,0.07,130.43,15,24,7,13,8,0
15,0,50,8,1,1,190,175.59,53.22,497406.05,3.12,1309,0.02,27633.67,644,665,121,20,190,0
9,3,10,5,2,3,12,22.72,18.75,7988.64,0.14,86,0.05,443.81,40,46,16,15,15,0
3,2,0,2,2,1,6,22.46,9,1819.07,0.07,43,0.11,101.06,18,25,13,13,8,0
3,2,0,2,2,1,6,22.46,9,1819.07,0.07,43,0.11,101.06,18,25,13,13,8,0
3,1,6,2,2,1,5,20.84,3.94,323.05,0.03,21,0.25,17.95,9,12,8,7,6,0
25,12,24,13,8,6,44,75.71,19.73,29480.66,0.5,237,0.05,1637.81,109,128,58,21,56,1
9,5,10,5,4,1,18,37.97,14.77,8282.6,0.19,104,0.07,460.14,48,56,26,16,23,0
19,17,0,10,1,8,31,31.42,46.06,66661.35,0.48,246,0.02,3703.41,102,144,31,28,48,0
5,1,0,3,1,1,10,13.96,11.67,1899.9,0.05,36,0.09,105.55,15,21,9,14,11,0
15,0,0,8,6,6,29,25.81,30.07,23331.58,0.26,143,0.03,1296.2,63,80,22,21,29,0
13,0,0,7,7,4,13,14.04,29.36,12103.07,0.14,84,0.03,672.39,34,50,11,19,13,0
3,0,0,2,2,1,24,30.78,18,9971.33,0.18,108,0.06,553.96,48,60,20,15,24,0
17,0,0,10,10,1,43,38.43,28.04,30219.56,0.36,181,0.04,1678.86,83,98,37,25,43,0
9,0,0,5,5,4,20,23.94,16.5,6517.5,0.13,79,0.06,362.08,33,46,16,16,20,0
5,0,0,3,3,1,10,14.62,9.17,1228.15,0.04,31,0.11,68.23,15,16,9,11,10,0
33,0,0,17,10,10,33,90.42,13,15281.13,0.39,199,0.08,848.95,94,105,47,13,33,0
5,0,0,3,3,1,9,24,4.67,522.66,0.04,28,0.21,29.04,12,16,9,7,9,0
53,0,0,27,23,19,62,88.96,33,96874.9,0.98,450,0.03,5381.94,210,240,70,22,62,0
41,0,0,21,20,1,55,95.28,25.67,62771.57,0.82,374,0.04,3487.31,176,198,72,21,55,0
19,0,0,10,10,5,30,43.84,22.75,22691.4,0.33,171,0.04,1260.63,78,93,36,21,30,0
55,2,0,34,15,17,87,69.02,44.68,137758.8,1.03,448,0.02,7653.27,181,267,79,39,89,0
37,0,2,20,7,12,49,25.89,66.86,115710.92,0.58,293,0.01,6428.38,117,176,28,32,49,0
21,0,0,11,6,1,21,24.3,27,17711.76,0.22,125,0.04,983.99,60,65,20,18,21,0
67,1,1,34,30,17,90,179.17,21.38,81861.96,1.28,548,0.05,4547.89,243,305,108,19,91,0
25,0,0,14,8,6,45,57.83,26.49,40578.75,0.51,243,0.04,2254.37,108,135,53,26,45,0
59,0,1,34,22,15,88,71.79,42,126638.31,1.01,450,0.02,7035.46,189,261,72,32,88,0
19,0,0,10,8,3,45,48.13,38.75,72273.89,0.62,291,0.03,4015.22,135,156,54,31,45,0
45,2,0,23,19,19,69,63.43,34.98,77622.82,0.74,350,0.03,4312.38,148,202,55,26,71,0
11,0,0,7,4,4,23,29.43,18.57,10146.96,0.18,102,0.05,563.72,43,59,22,19,23,0
49,2,1,25,22,19,142,135.53,37.53,190890.99,1.7,729,0.03,10605.06,319,410,102,24,144,0
7,1,3,4,1,1,14,28.72,9.38,2523.86,0.09,56,0.11,140.21,25,31,16,12,15,0
5,4,6,3,2,1,19,48.79,19.21,18005.58,0.31,160,0.05,1000.31,73,87,38,20,23,0
33,6,6,17,7,9,57,95.6,21.1,42542.23,0.67,313,0.05,2363.46,151,162,68,19,63,1
5,0,0,3,1,1,10,9.15,16.25,2416.01,0.05,35,0.06,134.22,15,20,6,13,10,0
11,2,16,6,3,1,40,41.91,27.61,31948.87,0.39,204,0.04,1774.94,93,111,32,19,42,0
21,12,22,11,8,4,73,132.29,22.53,67179.31,0.99,444,0.04,3732.18,204,240,86,19,85,1
11,3,19,6,4,5,28,25.75,23.98,14801.55,0.21,116,0.04,822.31,53,63,21,19,31,0
11,4,21,6,4,5,27,25.75,23.98,14801.55,0.21,116,0.04,822.31,53,63,21,19,31,0
37,18,38,19,10,9,103,182.27,15.56,44121.9,0.95,419,0.06,2451.22,195,224,94,15,121,0
11,5,19,6,4,5,26,27.15,22.89,14223.33,0.21,116,0.04,790.18,53,63,22,19,31,0
7,0,0,4,1,1,10,6.98,22.1,3409.75,0.05,37,0.05,189.43,17,20,5,13,10,0
11,1,7,8,5,1,45,42.42,24.2,24843.45,0.34,176,0.04,1380.19,77,99,35,22,46,1
37,5,4,19,2,18,77,60.94,26.48,42724.78,0.54,266,0.04,2373.6,116,150,46,21,82,0
39,3,26,20,4,13,60,69.45,23.14,37185.01,0.54,258,0.04,2065.83,119,139,54,21,63,0
31,3,22,16,6,3,73,90.21,25.16,57086.39,0.76,355,0.04,3171.47,161,194,64,20,76,0
69,4,38,35,4,3,117,126.88,26.71,90551.52,1.13,497,0.04,5030.64,221,276,91,22,121,1
7,3,5,4,4,1,5,23.69,4.5,479.73,0.04,28,0.22,26.65,12,16,8,6,8,0
64,15,13,35,17,22,166,144.78,33.72,164651.23,1.63,666,0.03,9147.29,307,359,132,29,181,0
5,2,26,3,2,3,51,173.7,9.4,15334.09,0.54,256,0.11,851.89,123,133,72,11,53,1
18,6,11,10,7,7,40,49.69,15.32,11670.05,0.25,130,0.07,648.34,54,76,37,21,46,0
5,1,8,3,1,1,6,17.75,9.9,1739.36,0.06,40,0.1,96.63,18,22,10,11,7,0
3,1,7,2,1,1,5,16.12,7.5,906.96,0.04,29,0.13,50.39,12,17,8,10,6,0
27,4,7,14,1,14,25,46.65,17.11,13659.38,0.27,149,0.06,758.85,66,83,27,14,29,0
59,0,31,30,3,1,206,239.03,36.2,313287.38,2.88,1172,0.03,17404.85,564,608,148,19,206,0
59,0,29,30,3,1,208,242.69,36.29,319607.72,2.94,1190,0.03,17755.98,573,617,150,19,208,0
87,0,35,44,14,13,255,249.73,43.13,464447.49,3.59,1405,0.02,25802.64,675,730,180,23,255,0
57,0,35,29,2,1,209,233.67,37.57,329746.68,2.93,1182,0.03,18319.26,571,611,152,20,209,0
17,0,28,9,2,1,137,154.38,37.66,218997.95,1.94,832,0.03,12166.55,403,429,107,20,137,0
9,0,0,5,3,5,21,24.76,24.5,14864.15,0.2,114,0.04,825.79,49,65,20,20,21,0
5,0,0,3,3,1,12,18.39,19.2,6779.67,0.12,70,0.05,376.65,32,38,15,18,12,0
3,0,0,2,2,1,8,14.6,11.59,1961.37,0.06,36,0.09,108.96,17,19,11,15,8,0
13,2,0,8,8,5,37,38,20.84,16509.21,0.26,137,0.05,917.18,58,79,32,23,39,0
15,0,3,8,8,1,39,39.25,24.9,24336.47,0.33,175,0.04,1352.03,83,92,30,18,39,0
19,0,0,10,6,1,36,54.39,16.69,15143.75,0.3,160,0.06,841.32,73,87,35,16,36,0
19,0,0,13,9,3,43,47.44,23.4,25974,0.37,185,0.04,1443,78,107,40,24,43,0
5,3,10,3,2,1,17,37.06,22.6,18935.91,0.28,150,0.04,1052,69,81,29,19,20,0
5,1,0,3,1,1,11,17.39,26.25,11982.32,0.15,96,0.04,665.68,42,54,12,15,12,1
9,3,0,5,4,3,21,56.3,11,6811.81,0.21,118,0.09,378.43,54,64,27,11,24,0
21,10,11,11,3,1,31,51.67,21.46,23803.95,0.37,187,0.05,1322.44,88,99,41,20,41,0
11,2,6,6,2,5,18,25.18,18,8158,0.15,87,0.06,453.22,38,49,19,18,20,0
3,1,0,2,2,1,10,26.99,6.97,1309.86,0.06,40,0.14,72.77,19,21,15,11,11,0
15,5,29,8,7,1,35,61.99,27.4,46526.99,0.57,271,0.04,2584.83,121,150,53,24,40,1
7,1,3,4,3,1,11,23.9,19.68,9260.7,0.16,91,0.05,514.48,44,47,19,17,12,1
13,5,26,7,7,1,33,60.18,27.5,45509.93,0.55,270,0.04,2528.33,120,150,48,22,38,1
17,5,12,9,2,1,20,32.02,26.93,23220.17,0.29,152,0.04,1290.01,71,81,29,22,25,0
5,2,7,3,2,3,11,22.96,13.5,4185,0.1,62,0.07,232.5,27,35,16,16,13,0
5,2,7,3,2,3,12,23.74,10.21,2476.96,0.08,51,0.1,137.61,22,29,14,13,14,0
17,5,12,9,2,1,21,33.47,24.62,20287.52,0.27,146,0.04,1127.08,68,78,29,21,26,1
7,4,57,4,2,1,42,77.69,36.83,105400.45,0.95,458,0.03,5855.58,221,237,57,19,46,1
3,0,0,2,1,1,14,41.25,14.67,8873.33,0.2,121,0.07,492.96,56,65,21,11,14,1
3,0,0,2,2,1,7,10.34,8.1,678.47,0.03,22,0.12,37.69,9,13,5,9,7,0
5,1,0,3,1,1,13,18.91,10.45,2065.48,0.07,45,0.1,114.75,19,26,10,11,14,0
3,0,0,2,1,1,5,6.5,6,234,0.01,13,0.17,13,4,9,2,6,5,0
29,4,2,15,2,8,48,16.05,54,46843.61,0.29,163,0.02,2602.42,72,91,16,24,52,0
25,0,1,13,9,8,47,57.88,31.53,57542.56,0.61,293,0.03,3196.81,134,159,51,24,47,0
52,20,2,37,17,1,100,62.85,77.19,374495.12,1.62,700,0.01,20805.28,305,395,81,41,120,0
9,0,0,5,3,3,11,25.83,12,3720,0.1,62,0.08,206.67,24,38,16,16,11,0
15,3,0,8,4,1,34,23.86,46,50477.9,0.37,201,0.02,2804.33,92,109,22,22,37,0
15,0,0,8,5,3,16,29,17.43,8805.15,0.17,97,0.06,489.17,41,56,20,17,16,0
13,3,0,7,4,1,30,34.65,30.14,31475.69,0.35,187,0.03,1748.65,92,95,29,19,33,0
11,1,0,6,5,3,17,36.89,9.89,3605.18,0.12,70,0.1,200.29,29,41,22,15,18,0
3,0,0,2,1,1,12,16.65,4.67,362.64,0.03,21,0.21,20.15,8,13,6,7,12,0
13,0,0,7,3,1,27,18.92,19.63,7291.52,0.12,73,0.05,405.08,31,42,15,19,27,0
3,0,0,2,1,1,7,14.51,4.2,255.97,0.02,17,0.24,14.22,6,11,5,7,7,0
9,0,4,5,5,1,48,59.96,20.2,24477.25,0.4,197,0.05,1359.85,90,107,49,22,48,0
3,0,0,2,2,1,17,27.97,23.08,14896.06,0.22,139,0.04,827.56,50,89,13,12,17,0
5,0,0,3,1,1,17,21.5,7.15,1099.18,0.05,35,0.14,61.07,13,22,10,11,17,0
3,0,0,2,1,1,8,17.2,6.67,764.63,0.04,27,0.15,42.48,12,15,9,10,8,0
11,0,0,8,1,1,17,16.16,19.2,5956.4,0.1,66,0.05,330.91,24,42,10,16,17,0
3,0,0,2,1,1,17,19.85,16.82,5614.18,0.11,76,0.06,311.9,37,39,11,10,17,0
52,0,7,28,17,22,66,50.5,42.41,90808.6,0.71,335,0.02,5044.92,145,190,53,31,66,0
7,0,0,4,3,3,12,18.68,12.83,3076.44,0.08,51,0.08,170.91,22,29,12,14,12,0
11,3,6,6,5,1,59,66.95,25.45,43359.38,0.57,268,0.04,2408.85,123,145,58,24,62,0
3,0,0,2,1,1,8,17.2,6.67,764.63,0.04,27,0.15,42.48,12,15,9,10,8,0
9,2,5,5,5,1,45,71.31,24.66,43378.78,0.59,286,0.04,2409.93,135,151,52,19,47,0
15,8,11,8,3,1,37,56.27,20,22506.86,0.38,189,0.05,1250.38,84,105,42,20,45,0
5,0,12,3,1,1,36,49.13,19.76,19184.32,0.32,185,0.05,1065.8,76,109,25,13,36,0
3,0,0,2,1,1,7,8.4,7,411.67,0.02,17,0.14,22.87,8,9,4,7,7,0
5,1,4,3,2,1,14,27.81,13.36,4964.52,0.12,75,0.07,275.81,37,38,18,13,15,0
3,0,2,2,1,1,29,62.76,21.36,28626.92,0.45,240,0.05,1590.38,115,125,35,13,29,0
3,0,0,2,1,1,16,39.81,13.88,7671.65,0.18,119,0.07,426.2,59,60,17,8,16,0
3,0,0,2,1,1,12,26.25,13.67,4902.51,0.12,83,0.07,272.36,41,42,12,8,12,0
3,0,1,2,1,1,12,29.04,8.92,2312.39,0.09,59,0.11,128.47,29,30,13,8,12,0
5,1,2,3,1,1,20,51.47,13.89,9932.28,0.24,143,0.07,551.79,71,72,23,9,21,0
7,3,15,4,3,1,34,88.1,8.83,6873.97,0.26,134,0.11,381.89,53,81,42,14,37,0
29,2,11,15,3,8,64,95.22,32.39,99926.73,1.03,474,0.03,5551.48,230,244,71,20,66,0
19,6,10,10,5,3,45,59.99,23.54,33237.05,0.47,226,0.04,1846.5,102,124,52,24,51,0
37,6,21,19,10,13,85,103.85,30.93,99359.89,1.07,471,0.03,5519.99,207,264,87,26,91,0
3,1,2,2,2,1,9,21.15,4.5,428.33,0.03,25,0.22,23.8,9,16,7,7,10,0
3,0,11,2,1,1,33,56.88,16.48,15453.19,0.31,175,0.06,858.51,71,104,28,13,33,0
11,2,3,6,4,5,19,28.9,10.82,3385.09,0.1,62,0.09,188.06,23,39,17,16,21,0
11,4,8,6,2,1,26,56.04,22.34,27977.56,0.42,228,0.04,1554.31,110,118,32,13,30,0
13,6,11,7,3,6,23,36.88,23.03,19562.81,0.28,149,0.04,1086.82,68,81,31,21,29,0
13,0,10,7,4,1,41,59.59,22.8,30993.01,0.45,232,0.04,1721.83,110,122,41,17,41,0
33,6,23,17,9,5,65,93.54,34.45,111016.34,1.07,478,0.03,6167.57,226,252,82,25,71,1
29,9,20,15,8,3,52,80.65,25.1,50799.32,0.67,306,0.04,2822.18,139,167,72,26,61,0
19,2,20,10,5,6,60,86.23,31.88,87614.7,0.92,430,0.03,4867.48,204,226,64,20,62,1
13,4,8,7,3,1,28,34.49,37.44,48341.41,0.43,241,0.03,2685.63,117,124,25,16,32,0
19,3,9,10,5,7,29,53.13,18.65,18483.6,0.33,173,0.05,1026.86,79,94,36,17,32,0
9,1,4,5,4,3,21,45.13,14.93,10063.19,0.22,122,0.07,559.07,56,66,30,16,22,0
39,10,27,20,5,18,64,44.71,96.49,416248.39,1.44,719,0.01,23124.91,344,375,41,23,74,0
15,2,12,8,3,5,24,29.28,26.67,20818.63,0.26,143,0.04,1156.59,64,79,24,20,26,0
7,2,3,4,2,1,11,19.24,17.68,6011.75,0.11,70,0.06,333.99,33,37,14,15,13,0
5,2,2,3,2,1,10,17.16,15.82,4293.27,0.09,60,0.06,238.52,29,31,11,12,12,0
15,1,5,8,6,5,38,59.63,25.26,38050.55,0.5,252,0.04,2113.92,117,135,44,19,39,0
9,2,6,5,3,4,25,33.97,22.5,17197.21,0.25,140,0.04,955.4,65,75,26,18,27,0
3,1,1,2,1,1,6,14.14,5.25,389.71,0.02,19,0.19,21.65,7,12,6,9,7,0
