BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Bugs
11,14,4,6,3,1,20,26.76,22.02,12978.67,0.2,110,0.05,721.04,51,59,22,19,34,0
9,13,4,5,3,1,19,29.26,19.96,11654.07,0.19,109,0.05,647.45,51,58,23,18,32,0
11,14,4,6,3,1,20,26.76,22.02,12978.67,0.2,110,0.05,721.04,51,59,22,19,34,0
9,13,4,5,3,1,19,29.26,19.96,11654.07,0.19,109,0.05,647.45,51,58,23,18,32,0
11,14,4,6,3,1,20,26.76,22.02,12978.67,0.2,110,0.05,721.04,51,59,22,19,34,0
11,14,4,6,3,1,20,26.76,22.02,12978.67,0.2,110,0.05,721.04,51,59,22,19,34,0
11,14,4,6,3,1,20,26.76,22.02,12978.67,0.2,110,0.05,721.04,51,59,22,19,34,0
11,14,4,6,3,1,20,26.76,22.02,12978.67,0.2,110,0.05,721.04,51,59,22,19,34,0
11,14,4,6,3,1,20,26.76,22.02,12978.67,0.2,110,0.05,721.04,51,59,22,19,34,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,0,3,1,1,1,7,20.08,5.5,607.27,0.04,29,0.18,33.74,11,18,7,7,7,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,2,0
1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,3,8,3,7,2,0
1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,3,8,3,7,2,0
1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,3,8,3,7,2,0
1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,3,8,3,7,2,0
1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,3,8,3,7,2,0
1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,3,8,3,7,2,0
1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,3,8,3,7,2,0
1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,3,8,3,7,2,0
1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,3,8,3,7,2,0
1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,3,8,3,7,2,0
3,4,0,2,1,1,4,8.76,10,875.69,0.03,23,0.1,48.65,8,15,4,10,8,0
3,4,0,2,1,1,4,8.76,10,875.69,0.03,23,0.1,48.65,8,15,4,10,8,0
3,4,0,2,1,1,4,8.76,10,875.69,0.03,23,0.1,48.65,8,15,4,10,8,0
3,4,0,2,1,1,4,8.76,10,875.69,0.03,23,0.1,48.65,8,15,4,10,8,0
3,4,0,2,1,1,4,8.76,10,875.69,0.03,23,0.1,48.65,8,15,4,10,8,0
3,4,0,2,1,1,4,8.76,10,875.69,0.03,23,0.1,48.65,8,15,4,10,8,0
3,4,0,2,1,1,4,8.76,10,875.69,0.03,23,0.1,48.65,8,15,4,10,8,0
3,4,0,2,1,1,4,8.76,10,875.69,0.03,23,0.1,48.65,8,15,4,10,8,0
3,4,0,2,1,1,4,8.76,10,875.69,0.03,23,0.1,48.65,8,15,4,10,8,0
3,4,0,2,1,1,4,8.76,10,875.69,0.03,23,0.1,48.65,8,15,4,10,8,0
3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,7,11,3,7,8,0
3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,7,11,3,7,8,0
3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,7,11,3,7,8,0
3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,7,11,3,7,8,0
3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,7,11,3,7,8,0
3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,7,11,3,7,8,0
3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,7,11,3,7,8,0
3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,7,11,3,7,8,0
3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,7,11,3,7,8,0
3,1,0,2,1,1,7,7.32,8.17,488.32,0.02,18,0.12,27.13,7,11,3,7,8,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,1
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,1
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
1,5,6,1,1,1,14,46.18,8.5,3336.69,0.13,80,0.12,185.37,34,46,20,10,19,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
5,5,0,3,1,1,6,13.67,11.43,1786.01,0.05,40,0.09,99.22,20,20,7,8,11,0
1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,4,5,4,3,3,0
1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,4,5,4,3,3,0
1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,4,5,4,3,3,0
1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,4,5,4,3,3,0
1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,4,5,4,3,3,0
1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,4,5,4,3,3,0
1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,4,5,4,3,3,0
1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,4,5,4,3,3,0
1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,4,5,4,3,3,0
1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,4,5,4,3,3,0
1,0,0,1,1,1,4,10.24,7,501.89,0.02,20,0.14,27.88,7,13,4,8,4,0
1,0,0,1,1,1,4,10.24,7,501.89,0.02,20,0.14,27.88,7,13,4,8,4,0
3,0,0,2,2,1,4,21.5,7.15,1099.18,0.05,35,0.14,61.07,13,22,10,11,4,0
3,0,0,2,2,1,4,21.5,7.15,1099.18,0.05,35,0.14,61.07,13,22,10,11,4,0
3,0,0,2,2,1,8,23.46,10.29,2485.24,0.08,52,0.1,138.07,19,33,12,13,8,0
3,0,0,2,2,1,8,23.46,10.29,2485.24,0.08,52,0.1,138.07,19,33,12,13,8,0
13,1,8,7,6,6,54,25.11,40,40181.42,0.33,184,0.03,2232.3,80,104,22,22,55,0
13,1,8,7,6,6,54,25.11,40,40181.42,0.33,184,0.03,2232.3,80,104,22,22,55,0
1,0,0,1,1,1,0,8.3,6.67,369.01,0.02,16,0.15,20.5,5,11,3,8,0,0
1,0,0,1,1,1,0,8.3,6.67,369.01,0.02,16,0.15,20.5,5,11,3,8,0,0
5,0,1,3,2,1,23,19.78,20.04,7940.87,0.13,80,0.05,441.16,33,47,14,17,23,0
5,0,1,3,2,1,23,19.78,20.04,7940.87,0.13,80,0.05,441.16,33,47,14,17,23,0
1,0,0,1,1,1,0,8.6,7.5,483.97,0.02,18,0.13,26.89,5,13,3,9,0,0
1,0,0,1,1,1,0,8.6,7.5,483.97,0.02,18,0.13,26.89,5,13,3,9,0,0
5,0,3,3,3,1,19,20.96,10.5,2310.82,0.07,48,0.1,128.38,21,27,12,12,19,0
5,0,3,3,3,1,19,19.07,10.91,2270.01,0.07,46,0.09,126.11,20,26,11,12,19,0
3,0,2,2,2,1,12,16.67,8.56,1220.22,0.05,33,0.12,67.79,14,19,9,11,12,0
3,0,2,2,2,1,12,14.73,8.94,1176.94,0.04,31,0.11,65.39,13,18,8,11,12,0
9,0,0,5,3,3,12,17.46,16.55,4779.2,0.1,63,0.06,265.51,28,35,11,13,12,0
9,0,0,5,3,3,12,17.46,16.55,4779.2,0.1,63,0.06,265.51,28,35,11,13,12,0
1,0,0,1,1,1,4,9.47,2.67,67.38,0.01,9,0.38,3.74,4,5,3,4,4,0
1,0,0,1,1,1,4,9.47,2.67,67.38,0.01,9,0.38,3.74,4,5,3,4,4,0
5,0,0,3,3,1,13,16.4,7.07,820.29,0.04,29,0.14,45.57,11,18,7,9,13,0
5,0,0,3,3,1,13,16.4,7.07,820.29,0.04,29,0.14,45.57,11,18,7,9,13,0
5,0,0,3,3,1,13,17.24,7.5,969.51,0.04,31,0.13,53.86,12,19,8,10,13,0
5,0,0,3,3,1,13,17.24,7.5,969.51,0.04,31,0.13,53.86,12,19,8,10,13,0
3,0,0,2,2,1,4,11.99,6.67,533.03,0.03,21,0.15,29.61,10,11,6,8,4,0
3,0,0,2,2,1,4,11.99,6.67,533.03,0.03,21,0.15,29.61,10,11,6,8,4,0
1,0,0,1,1,1,0,6.55,3,58.95,0.01,7,0.33,3.28,1,6,1,6,0,0
1,0,0,1,1,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,5,0,0
1,0,0,1,1,1,0,6.55,3,58.95,0.01,7,0.33,3.28,1,6,1,6,0,0
1,0,0,1,1,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,5,0,0
1,0,0,1,1,1,6,17.51,5,437.85,0.03,23,0.2,24.32,10,13,7,7,6,0
1,0,0,1,1,1,6,17.51,5,437.85,0.03,23,0.2,24.32,10,13,7,7,6,0
7,0,0,4,2,3,11,12.35,16,3162.47,0.07,45,0.06,175.69,16,29,7,14,11,0
7,0,0,4,2,3,11,12.35,16,3162.47,0.07,45,0.06,175.69,16,29,7,14,11,0
3,0,0,2,2,1,3,14.28,4,228.44,0.02,15,0.25,12.69,6,9,6,8,3,0
3,0,0,2,2,1,3,14.28,4,228.44,0.02,15,0.25,12.69,6,9,6,8,3,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,1,1,2,13.5,2,54,0.01,9,0.5,3,4,5,4,4,2,0
1,0,0,1,1,1,2,13.5,2,54,0.01,9,0.5,3,4,5,4,4,2,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,0,0
1,0,0,1,1,1,0,9.83,2,39.3,0.01,7,0.5,2.18,3,4,3,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,0,0
1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,0,0
1,0,0,1,1,1,1,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,1,0
1,0,0,1,1,1,1,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,1,0
1,0,0,1,1,1,0,5.8,2,23.22,0,5,0.5,1.29,1,4,1,4,0,0
1,0,0,1,1,1,0,5.8,2,23.22,0,5,0.5,1.29,1,4,1,4,0,0
1,0,0,1,1,1,2,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,2,0
1,0,0,1,1,1,2,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,2,0
1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,1,1,2,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,2,0
1,0,0,1,1,1,2,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,2,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
17,2,6,9,5,1,35,73.85,14.67,15885.23,0.36,190,0.07,882.51,88,102,39,13,37,0
17,2,6,9,5,1,35,73.85,14.67,15885.23,0.36,190,0.07,882.51,88,102,39,13,37,0
17,2,5,9,5,1,37,78.21,15.38,18496.28,0.4,209,0.07,1027.56,97,112,41,13,39,0
17,2,5,9,5,1,37,78.21,15.38,18496.28,0.4,209,0.07,1027.56,97,112,41,13,39,0
17,2,5,9,5,1,36,73.86,15.67,18129.3,0.39,203,0.06,1007.18,94,109,39,13,38,0
17,2,5,9,5,1,36,73.86,15.67,18129.3,0.39,203,0.06,1007.18,94,109,39,13,38,0
1,0,0,1,1,1,3,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,3,0
1,0,0,1,1,1,3,9.51,3,85.59,0.01,9,0.33,4.75,3,6,3,6,3,0
3,0,0,2,2,1,5,15.36,3.5,188.21,0.02,15,0.29,10.46,5,10,5,7,5,0
3,0,0,2,2,1,5,15.36,3.5,188.21,0.02,15,0.29,10.46,5,10,5,7,5,0
3,0,0,2,2,1,4,10.88,5.6,341.29,0.02,17,0.18,18.96,8,9,5,7,4,0
3,0,0,2,2,1,4,10.88,5.6,341.29,0.02,17,0.18,18.96,8,9,5,7,4,0
1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,0,0
1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,0,0
1,0,0,1,1,1,2,7.35,8,470.48,0.02,17,0.13,26.14,6,11,3,8,2,0
1,0,0,1,1,1,0,12.68,2.5,79.25,0.01,10,0.4,4.4,4,6,4,5,0,0
1,0,0,1,1,1,0,12.68,2.5,79.25,0.01,10,0.4,4.4,4,6,4,5,0,0
1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,0,0
1,0,0,1,1,1,0,7.74,1.5,17.41,0,5,0.67,0.97,2,3,2,3,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
1,0,0,1,1,1,0,7.75,2,31.02,0.01,6,0.5,1.72,2,4,2,4,0,0
