BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Bugs
110,37,191,70,46,27,361,157.03,97.73,1499684.32,5.12,1844,0.01,83315.8,711,1133,251,69,398,0
24,3,48,13,10,7,76,60.5,32.21,62767.66,0.65,298,0.03,3487.09,102,196,57,36,79,0
5,0,0,3,3,1,20,34.17,10.29,3620.93,0.12,71,0.1,201.16,25,46,17,14,20,0
9,4,5,5,3,3,27,24.71,21.86,11802.86,0.18,108,0.05,655.71,34,74,14,18,31,0
5,2,24,3,3,1,15,36.19,7.18,1867.89,0.09,52,0.14,103.77,21,31,19,13,17,0
7,3,8,4,4,1,13,26.75,11.03,3253.68,0.1,59,0.09,180.76,25,34,17,15,16,0
5,2,16,3,3,1,25,48.49,14.11,9649.29,0.23,120,0.07,536.07,49,71,33,19,27,0
7,5,10,4,4,4,22,28.43,13.42,5120.93,0.13,75,0.07,284.5,34,41,19,15,27,0
11,5,19,6,4,1,28,30.61,23.1,16332.07,0.24,128,0.04,907.34,55,73,25,21,33,0
3,3,18,2,2,1,18,25.62,24.42,15282.02,0.21,122,0.04,849,58,64,19,16,21,0
9,2,20,5,3,1,24,27.08,39.72,42716.37,0.36,197,0.03,2373.13,87,110,23,21,26,0
9,2,12,5,5,1,38,54.44,19.25,20172.82,0.35,176,0.05,1120.71,70,106,40,22,40,0
9,10,9,5,5,5,31,54.55,14.84,12009.6,0.27,140,0.07,667.2,61,79,37,18,41,0
71,14,170,37,26,21,196,127.7,71.54,653537.1,3.05,1177,0.01,36307.62,454,723,165,52,210,1
11,5,44,6,6,1,32,53.31,12.89,8852.8,0.23,123,0.08,491.82,47,76,31,17,37,0
19,6,45,10,9,8,71,46.15,27.11,33930.43,0.42,211,0.04,1885.02,73,138,35,26,77,1
3,0,7,2,2,1,15,27.05,14.25,5493.37,0.13,74,0.07,305.19,27,47,18,19,15,1
17,5,32,9,6,4,62,97.49,20.91,42621.97,0.68,314,0.05,2367.89,115,199,66,24,67,0
11,3,47,6,5,1,41,61.64,16.96,17733.62,0.35,177,0.06,985.2,63,114,39,21,44,0
7,0,8,4,1,1,25,31.67,15,7125,0.16,95,0.07,395.83,30,65,16,16,25,0
25,11,57,13,12,1,143,175.18,28.52,142535.33,1.67,695,0.04,7918.63,290,405,122,24,154,1
5,2,2,3,3,1,17,36.74,14.57,7799.92,0.18,102,0.07,433.33,36,66,21,17,19,0
7,2,2,4,4,1,18,54.3,7.89,3382.91,0.14,80,0.13,187.94,34,46,28,13,20,0
11,7,30,6,5,1,33,53.63,18.46,18269.63,0.33,172,0.05,1014.98,68,104,35,19,40,1
7,7,46,4,4,1,92,234.02,26.64,166113.93,2.08,822,0.04,9228.55,373,449,168,24,99,1
13,6,14,7,7,1,44,78.96,22.12,38620.28,0.58,269,0.05,2145.57,115,154,65,25,50,1
13,4,28,7,7,1,48,124.44,13.9,24028.83,0.58,262,0.07,1334.93,107,155,77,20,52,0
19,4,31,10,10,1,127,208.02,26.3,143936.36,1.82,753,0.04,7996.46,259,494,128,26,131,0
7,0,23,4,4,1,21,51.3,7.64,2991.43,0.13,77,0.13,166.19,28,49,22,12,21,0
23,0,34,12,8,3,65,108.84,15.19,25107.55,0.55,263,0.07,1394.86,109,154,61,17,65,0
3,1,8,2,2,1,32,68.36,18.78,24116.87,0.43,214,0.05,1339.83,96,118,46,18,33,0
9,1,20,5,5,1,23,30.19,7.85,1858.26,0.08,51,0.13,103.24,17,34,13,12,24,0
3,1,6,2,1,1,8,10.63,3.75,149.49,0.01,12,0.27,8.3,5,7,4,6,9,0
19,1,1,11,9,10,63,40.21,43.24,75169.98,0.58,292,0.02,4176.1,105,187,34,28,64,0
7,1,0,4,4,4,22,30.25,10.71,3467.15,0.11,66,0.09,192.62,28,38,17,13,23,0
13,1,1,7,6,1,36,34.37,26.52,24176.72,0.3,168,0.04,1343.15,67,101,24,19,37,0
3,1,2,2,2,1,23,56.67,6.13,2126.03,0.12,73,0.16,118.11,35,38,20,7,24,0
9,1,1,5,4,5,20,23.83,11.5,3151.22,0.09,57,0.09,175.07,23,34,14,14,21,0
7,4,0,4,4,4,17,26.81,10.4,2899.8,0.09,58,0.1,161.1,24,34,15,13,21,0
27,3,1,15,12,8,73,36.37,50.39,92350.98,0.61,299,0.02,5130.61,113,186,37,33,76,0
3,4,1,2,2,1,6,16.39,3.5,200.76,0.02,16,0.29,11.15,5,11,5,7,10,0
7,5,1,4,3,1,17,31.11,12.06,4520.83,0.13,75,0.08,251.16,31,44,18,14,22,0
23,3,1,13,9,9,64,39.47,43.33,74124.42,0.57,283,0.02,4118.02,104,179,36,30,67,0
7,0,0,4,2,4,20,13.47,16,3447.89,0.07,47,0.06,191.55,16,31,8,16,20,0
11,0,0,6,2,6,24,19.97,17.33,5999.58,0.12,72,0.06,333.31,26,46,12,16,24,0
11,0,0,6,2,6,24,19.97,17.33,5999.58,0.12,72,0.06,333.31,26,46,12,16,24,0
5,0,0,3,1,3,9,14.65,4.8,337.48,0.02,19,0.21,18.75,6,13,5,8,9,0
9,0,0,5,1,5,9,19.29,6.43,797.14,0.04,31,0.16,44.29,10,21,7,9,9,0
5,0,0,3,1,3,9,9.14,10,913.77,0.03,24,0.1,50.76,8,16,4,10,9,0
3,0,0,2,1,1,14,36.78,7.07,1838.97,0.09,56,0.14,102.16,18,38,14,11,14,0
9,9,14,5,5,1,60,97.85,22.12,47876.6,0.72,331,0.05,2659.81,114,217,67,26,69,0
5,10,6,3,3,1,16,39.8,9,3223.83,0.12,73,0.11,179.1,27,46,18,12,26,0
3,0,4,2,2,1,12,23.34,6.11,871.59,0.05,33,0.16,48.42,10,23,9,11,12,0
3,0,0,2,1,1,13,18.1,9.63,1676.34,0.06,41,0.1,93.13,14,27,8,11,13,0
34,3,91,30,26,1,133,54.04,77.46,324260.81,1.4,605,0.01,18014.49,220,385,71,50,136,1
3,0,13,2,2,1,16,21.16,9.1,1752.37,0.06,42,0.11,97.35,13,29,10,14,16,0
7,3,5,4,3,3,27,28.78,18.12,9456.28,0.17,95,0.06,525.35,29,66,20,25,30,0
9,3,15,5,4,4,31,35.02,17.25,10420.79,0.2,110,0.06,578.93,33,77,22,23,34,0
9,2,28,5,3,1,37,30.93,16,7919.03,0.16,93,0.06,439.95,32,61,20,20,39,0
7,0,6,4,2,3,26,38.77,13.2,6756.06,0.17,99,0.08,375.34,33,66,20,16,26,0
11,0,8,6,3,1,34,59.16,12.6,9398.15,0.25,135,0.08,522.12,43,92,29,17,34,0
13,2,30,7,5,1,31,26.31,23.5,14529.3,0.21,126,0.04,807.18,47,79,15,15,33,0
3,0,0,2,1,1,15,37.54,7.6,2168.23,0.1,60,0.13,120.46,19,41,15,12,15,0
7,6,12,4,4,4,15,18.1,16.36,4845.73,0.1,63,0.06,269.21,24,39,11,15,21,0
57,45,13,29,27,7,130,91.32,55.88,285170.84,1.7,729,0.02,15842.82,309,420,94,34,175,0
7,3,3,4,4,1,30,30.45,20.71,13065.14,0.21,122,0.05,725.84,58,64,21,15,33,0
11,4,0,6,6,1,34,64.31,12,9260.02,0.26,146,0.08,514.45,54,92,27,12,38,0
15,27,28,9,6,1,59,47.3,45.77,99082.56,0.72,336,0.02,5504.59,136,200,52,35,86,0
7,11,30,4,1,1,16,18.87,19.62,7260.95,0.12,77,0.05,403.39,34,43,13,15,27,0
23,5,95,12,1,1,65,79.18,42.02,139798.54,1.11,541,0.02,7766.59,230,311,52,19,70,0
39,20,96,20,4,9,91,72.67,51.47,192513.32,1.25,568,0.02,10695.18,250,318,68,28,111,1
5,0,3,3,3,1,20,38.85,12.28,5856.79,0.16,93,0.08,325.38,26,67,18,17,20,0
19,6,6,10,1,5,58,30.99,33.52,34816.7,0.35,187,0.03,1934.26,83,104,26,21,64,1
29,19,53,15,1,9,50,50.79,25.26,32401.84,0.43,219,0.04,1800.1,89,130,37,21,69,0
5,0,0,3,1,1,12,21.83,10.42,2369.07,0.08,51,0.1,131.62,25,26,12,10,12,0
33,13,55,17,6,7,93,56.02,48.06,129374.54,0.9,407,0.02,7187.47,173,234,63,35,106,0
37,0,18,19,13,19,69,73.61,37.75,104901.75,0.93,422,0.03,5827.87,151,271,64,32,69,0
5,1,0,3,1,3,16,13.72,10.56,1531,0.05,33,0.09,85.06,13,20,8,13,17,0
5,0,0,3,1,1,20,10.03,14.67,2158.18,0.05,36,0.07,119.9,16,20,6,11,20,0
28,20,119,17,13,10,154,133.35,38.57,198396.43,1.71,695,0.03,11022.02,285,410,133,36,174,0
31,1,19,16,7,9,72,86.16,18.26,28729.02,0.52,255,0.05,1596.06,83,172,50,22,73,0
31,13,50,18,13,1,125,77.8,40.25,126046.47,1.04,438,0.02,7002.58,168,270,96,46,138,0
9,0,17,5,2,1,29,27.4,20.78,11829.84,0.19,111,0.05,657.21,44,67,18,17,29,0
5,1,11,3,1,1,18,35.6,12.89,5919.2,0.15,91,0.08,328.84,35,56,19,14,19,0
21,0,8,11,8,5,55,48.89,26.83,35190.17,0.44,217,0.04,1955.01,88,129,41,25,55,0
5,0,39,3,1,1,47,59.87,15.65,14671.27,0.31,150,0.06,815.07,82,68,55,21,47,0
11,2,14,6,2,4,32,21.82,22.85,11393.4,0.17,95,0.04,632.97,37,58,17,21,34,0
5,0,2,3,3,1,21,34.56,8.63,2570.73,0.1,62,0.12,142.82,23,39,16,12,21,0
3,0,1,2,1,1,14,12.74,7.86,786.33,0.03,24,0.13,43.68,10,14,7,11,14,0
5,0,6,3,3,1,21,40.4,11.25,5113.63,0.15,86,0.09,284.09,36,50,24,15,21,0
5,0,11,3,2,1,28,36.57,15.24,8490.44,0.19,104,0.07,471.69,32,72,21,20,28,1
3,0,9,2,2,1,18,32,11.63,4329.68,0.12,72,0.09,240.54,26,46,19,17,18,0
6,2,13,4,4,1,36,48.31,17.63,15014.65,0.28,156,0.06,834.15,56,100,27,17,38,0
58,12,33,32,20,7,160,151.5,22.73,78244.98,1.15,488,0.04,4346.94,163,325,104,29,172,0
37,0,62,20,18,1,149,171.78,29.58,150305.78,1.69,702,0.03,8350.32,220,482,119,32,149,1
141,45,339,73,41,30,411,293.68,43.41,553518.63,4.25,1500,0.02,30751.03,568,932,314,48,456,1
29,3,29,15,12,3,121,164.09,23.26,88801.93,1.27,537,0.04,4933.44,221,316,114,24,124,1
3,0,0,2,1,1,13,21.15,3.5,259.02,0.02,20,0.29,14.39,6,14,6,7,13,0
49,33,58,25,9,12,128,104.25,54.33,307757.08,1.89,790,0.02,17097.62,326,464,108,36,161,0
9,0,0,5,1,1,20,13.75,21,6065.91,0.1,63,0.05,336.99,21,42,8,16,20,0
11,2,20,6,2,1,27,38.41,13.45,6946.75,0.17,92,0.07,385.93,39,53,29,20,29,0
19,6,7,10,7,9,47,105.02,18.86,37359.42,0.66,318,0.05,2075.52,97,221,54,21,53,0
5,2,18,3,2,1,16,45.77,7.71,2723.97,0.12,70,0.13,151.33,27,43,21,12,18,0
7,0,21,4,4,1,41,61.36,23.68,34405.27,0.48,247,0.04,1911.4,117,130,42,17,41,0
3,3,0,2,1,1,14,16.29,9.29,1404.34,0.05,37,0.11,78.02,13,24,7,10,17,0
3,3,0,2,1,1,14,16.29,9.29,1404.34,0.05,37,0.11,78.02,13,24,7,10,17,0
5,0,39,3,1,1,27,61.85,12.04,8964.95,0.25,130,0.08,498.05,61,69,38,15,27,0
3,6,6,2,2,1,21,22.83,23,12075,0.18,105,0.04,670.83,46,59,16,16,27,0
5,0,5,3,2,3,16,24.32,7.64,1418.49,0.06,40,0.13,78.8,12,28,11,14,16,0
17,12,20,9,3,1,55,52.18,33.32,57931.89,0.58,292,0.03,3218.44,113,179,39,23,67,0
9,10,22,5,2,1,22,27.26,22.11,13319.21,0.2,114,0.05,739.96,42,72,19,20,32,0
23,14,78,12,6,4,79,89.42,13.73,16858.82,0.41,201,0.07,936.6,84,117,52,17,93,1
47,1,58,25,24,1,138,171.89,27.21,127275.78,1.56,625,0.04,7070.88,250,375,147,32,139,0
7,1,23,4,4,1,23,34.26,11.57,4586.97,0.13,75,0.09,254.83,27,48,21,18,24,0
19,4,15,13,6,1,60,66.12,13.9,12780.02,0.31,155,0.07,710,57,98,41,20,64,0
9,1,0,5,3,1,32,27.2,13.24,4764.71,0.12,72,0.08,264.71,30,42,17,15,33,0
5,0,11,3,3,1,28,47.22,11.69,6449.49,0.18,103,0.09,358.3,33,70,24,17,28,0
7,0,12,4,3,3,41,56.52,13.19,9840.36,0.25,129,0.08,546.69,50,79,36,19,41,1
3,0,3,2,2,1,19,33.23,9.41,2943.55,0.1,62,0.11,163.53,20,42,17,16,19,0
3,0,3,2,2,1,19,31.71,8.91,2515.03,0.09,57,0.11,139.72,19,38,16,15,19,0
7,3,35,4,1,3,38,60.5,14.75,13163.37,0.3,153,0.07,731.3,59,94,38,19,41,0
3,0,7,2,2,1,41,93.81,15.69,23101.5,0.49,241,0.06,1283.42,96,145,52,17,41,0
3,0,6,2,2,1,30,58.05,14.68,12512.17,0.28,151,0.07,695.12,57,94,33,17,30,0
29,2,65,15,6,11,149,118.83,46.92,261640.64,1.86,781,0.02,14535.59,333,448,110,31,151,0
3,0,6,2,2,1,19,31.58,9.5,2850,0.1,60,0.11,158.33,19,41,16,16,19,0
37,23,65,20,10,9,130,83,51.6,220979.91,1.43,607,0.02,12276.66,258,349,95,38,153,1
15,6,7,9,7,1,57,45.05,29.27,38588.27,0.44,213,0.03,2143.79,75,138,41,32,63,1
3,0,6,2,2,1,42,94.81,13.88,18268.21,0.44,210,0.07,1014.9,91,119,59,18,42,0
3,6,13,2,1,1,14,28.66,11.47,3771.09,0.11,67,0.09,209.5,30,37,17,13,20,0
3,0,12,2,2,1,22,36.77,11.48,4842.06,0.14,81,0.09,269,27,54,20,17,22,0
5,0,9,3,1,1,27,54.96,8.31,3793.04,0.15,87,0.12,210.72,36,51,26,12,27,0
9,1,4,5,1,1,31,14.28,19.94,5674.43,0.09,67,0.05,315.25,29,38,8,11,32,0
19,7,39,10,8,8,127,124.12,29.01,104460.67,1.2,526,0.03,5803.37,220,306,91,24,134,0
9,6,4,5,5,1,49,102.23,12.09,14944.77,0.41,211,0.08,830.27,76,135,44,14,55,1
7,1,5,4,4,1,45,99.18,16.49,26973.57,0.55,261,0.06,1498.53,94,167,57,20,46,0
29,27,41,15,15,15,92,46.37,57,150670.96,0.88,466,0.02,8370.61,192,274,32,19,119,0
7,7,11,4,1,4,18,24,15.38,5680.1,0.12,76,0.07,315.56,25,51,13,16,25,0
11,9,22,6,6,1,36,46.84,21.46,21576.47,0.34,182,0.05,1198.69,61,121,27,19,45,0
5,4,0,3,3,1,22,24.31,14.06,4807.12,0.11,69,0.07,267.06,30,39,16,15,26,0
7,10,22,4,2,1,30,45.35,25.34,29117.23,0.38,193,0.04,1617.62,75,118,37,25,40,0
7,6,10,4,2,1,16,22.84,25.89,15315.78,0.2,109,0.04,850.88,41,68,19,24,22,0
7,7,10,4,2,1,15,22.84,25.89,15315.78,0.2,109,0.04,850.88,41,68,19,24,22,0
19,35,31,10,8,1,40,83.37,31.3,81653.73,0.87,399,0.03,4536.32,153,246,66,27,75,0
11,18,28,6,4,1,44,71.49,34.84,86774.3,0.83,380,0.03,4820.79,135,245,62,32,62,0
9,5,0,5,5,1,31,44.36,16.56,12163.87,0.24,141,0.06,675.77,69,72,25,12,36,0
11,11,21,6,3,1,22,25.24,19.95,10047.02,0.17,94,0.05,558.17,38,56,20,21,33,0
7,2,13,4,4,1,20,46.13,14.44,9617.77,0.22,122,0.07,534.32,38,84,25,19,22,0
3,2,4,2,2,1,25,48.82,16.55,13373.72,0.27,148,0.06,742.98,64,84,29,15,27,0
3,5,4,2,1,1,10,21.05,9.8,2021.97,0.07,45,0.1,112.33,14,31,10,14,15,0
3,5,4,2,1,1,10,21.05,9.8,2021.97,0.07,45,0.1,112.33,14,31,10,14,15,0
5,4,8,3,2,1,14,30.91,8.62,2294.05,0.09,56,0.12,127.45,16,40,13,14,18,0
11,4,16,6,5,3,27,53.81,14.9,11951.03,0.27,140,0.07,663.95,42,98,31,22,31,0
7,3,12,4,4,1,20,47.35,11.12,5850.56,0.18,97,0.09,325.03,34,63,26,17,23,0
13,4,18,7,5,5,28,55.58,14.56,11789.43,0.27,142,0.07,654.97,43,99,31,21,32,0
23,21,29,12,8,5,45,68.78,26.32,47644.35,0.6,288,0.04,2646.91,94,194,50,28,66,0
3,2,2,2,1,1,11,10.9,12,1569.59,0.04,32,0.08,87.2,10,22,5,12,13,0
3,2,2,2,1,1,11,17.29,12,2489.43,0.07,48,0.08,138.3,16,32,8,12,13,0
15,14,22,8,6,4,27,35.27,13.74,6655.21,0.16,93,0.07,369.73,29,64,19,18,41,0
3,4,12,2,2,1,10,15.6,6.67,693.33,0.03,26,0.15,38.52,8,18,6,10,14,0
3,3,3,2,1,1,9,13.38,8.25,910.48,0.04,27,0.12,50.58,9,18,6,11,12,0
3,3,3,2,1,1,9,20.27,9.17,1703.56,0.06,43,0.11,94.64,15,28,9,11,12,0
19,6,57,10,7,10,98,125.84,27.25,93428.15,1.14,486,0.04,5190.45,172,314,101,32,104,0
49,20,56,25,24,15,172,243.12,22.99,128457.87,1.86,750,0.04,7136.55,252,498,148,27,192,0
5,2,11,3,3,1,28,44.75,18.67,15592.09,0.28,148,0.05,866.23,56,92,30,20,30,1
7,1,29,4,4,1,43,84.37,19.2,31093.83,0.54,267,0.05,1727.43,97,170,48,19,44,0
3,11,31,2,2,1,36,37.89,24.18,22153.96,0.31,171,0.04,1230.78,56,115,22,19,47,0
7,11,5,4,3,1,21,49.79,9.48,4476.07,0.16,87,0.11,248.67,32,55,27,16,32,0
7,1,1,4,2,1,16,24.97,20.38,10375.62,0.17,97,0.05,576.42,33,64,17,21,17,0
5,0,7,3,3,1,14,16.78,11.2,2105.41,0.06,41,0.09,116.97,16,25,10,14,14,0
37,6,51,19,9,9,88,66.11,50.27,167072.98,1.11,496,0.02,9281.83,207,289,70,34,94,0
6,7,6,4,3,1,29,49.27,18.53,16907.83,0.3,151,0.05,939.32,57,94,40,26,36,0
41,16,37,21,15,5,60,78.4,74.77,438244.07,1.95,821,0.01,24346.89,319,502,96,45,76,0
19,12,25,10,6,3,52,47.49,47.96,109246.59,0.76,350,0.02,6069.25,140,210,54,37,64,0
37,44,76,19,8,9,101,75.03,66,326814.89,1.65,685,0.02,18156.38,264,421,100,50,145,0
15,28,6,8,6,1,29,78.29,48.05,180758.79,1.25,565,0.02,10042.15,217,348,70,31,57,0
11,3,8,6,4,5,22,37.5,29.45,32535.15,0.37,187,0.03,1807.51,72,115,33,27,25,0
8,7,3,6,6,1,29,29.49,24,16987.59,0.24,133,0.04,943.76,48,85,20,20,36,0
7,1,0,4,2,4,15,22.03,12,3172.85,0.09,55,0.08,176.27,18,37,12,16,16,0
3,2,7,2,1,1,14,25.23,9.5,2277.36,0.08,51,0.11,126.52,19,32,13,13,16,0
20,5,0,15,3,4,63,45.89,35.45,57670.7,0.54,262,0.03,3203.93,79,183,39,35,68,0
3,2,1,2,1,1,9,24.7,7.22,1288.28,0.06,40,0.14,71.57,10,30,9,13,11,0
3,2,0,2,1,1,9,24.08,7.22,1256.07,0.06,39,0.14,69.78,10,29,9,13,11,0
7,1,1,4,2,1,17,25,13.6,4624,0.11,68,0.07,256.89,24,44,15,17,18,0
9,7,0,5,5,1,27,50.43,10.62,5682.29,0.18,102,0.09,315.68,46,56,26,12,34,0
17,2,0,9,9,1,62,183.65,7.02,9044.12,0.43,214,0.14,502.45,100,114,57,8,64,0
3,0,9,2,2,1,12,22.78,2.33,124.02,0.02,16,0.43,6.89,7,9,6,4,12,0
7,0,0,4,2,1,24,20.18,16.36,5403.6,0.11,73,0.06,300.2,30,43,11,12,24,0
5,4,0,3,3,1,13,25.58,13.2,4456.28,0.11,71,0.08,247.57,33,38,15,12,17,0
5,3,13,3,1,1,32,58.73,53.2,166215.79,1.04,538,0.02,9234.21,266,272,40,16,35,0
3,0,0,2,2,1,10,22.35,7.27,1181.93,0.05,37,0.14,65.66,16,21,11,10,10,0
5,4,3,3,3,1,17,29.6,24.29,17460.6,0.24,137,0.04,970.03,60,77,21,17,21,0
3,0,0,2,1,1,7,8.79,12,1265.83,0.04,27,0.08,70.32,12,15,5,10,7,0
5,0,0,3,1,1,9,12.09,14.14,2417.96,0.06,41,0.07,134.33,18,23,7,11,9,0
5,0,0,3,1,1,11,14.67,14.67,3156.61,0.07,49,0.07,175.37,22,27,9,12,11,0
3,0,0,2,1,1,7,8.79,12,1265.83,0.04,27,0.08,70.32,12,15,5,10,7,0
5,0,0,3,1,1,9,12.09,14.14,2417.96,0.06,41,0.07,134.33,18,23,7,11,9,0
5,0,0,3,1,1,11,14.67,14.67,3156.61,0.07,49,0.07,175.37,22,27,9,12,11,0
3,0,0,2,1,1,7,8.79,12,1265.83,0.04,27,0.08,70.32,12,15,5,10,7,0
5,0,0,3,1,1,9,12.09,14.14,2417.96,0.06,41,0.07,134.33,18,23,7,11,9,0
5,0,0,3,1,1,11,14.67,14.67,3156.61,0.07,49,0.07,175.37,22,27,9,12,11,0
11,25,13,6,4,5,48,71.01,24.77,43561.75,0.59,279,0.04,2420.1,107,172,54,25,73,0
3,0,2,2,2,1,7,16.52,6.19,632.28,0.03,25,0.16,35.13,11,14,8,9,7,0
3,0,2,2,2,1,7,16.52,6.19,632.28,0.03,25,0.16,35.13,11,14,8,9,7,0
3,0,2,2,2,1,7,16.52,6.19,632.28,0.03,25,0.16,35.13,11,14,8,9,7,0
3,0,2,2,2,1,7,16.52,6.19,632.28,0.03,25,0.16,35.13,11,14,8,9,7,0
3,0,2,2,2,1,7,16.52,6.19,632.28,0.03,25,0.16,35.13,11,14,8,9,7,0
3,0,2,2,2,1,7,16.52,6.19,632.28,0.03,25,0.16,35.13,11,14,8,9,7,0
3,0,2,2,2,1,7,16.52,6.19,632.28,0.03,25,0.16,35.13,11,14,8,9,7,0
7,2,14,4,1,3,15,17.03,14.68,3670.2,0.08,52,0.07,203.9,19,33,11,17,17,0
3,0,8,2,1,1,9,11.86,4.38,227.03,0.02,15,0.23,12.61,5,10,4,7,9,0
3,0,10,2,1,1,8,11.07,4.38,211.89,0.02,14,0.23,11.77,5,9,4,7,8,0
3,0,5,2,1,1,8,17.16,6.19,657.1,0.04,25,0.16,36.51,9,16,8,11,8,0
3,0,10,2,1,1,8,11.07,4.38,211.89,0.02,14,0.23,11.77,5,9,4,7,8,0
3,0,2,2,2,1,9,19.71,5.5,596.3,0.04,26,0.18,33.13,11,15,9,9,9,0
5,4,19,3,2,1,13,22.53,13.93,4371.1,0.1,66,0.07,242.84,30,36,14,13,17,0
17,0,0,9,8,1,24,30.54,11.65,4143.37,0.12,74,0.09,230.19,36,38,17,11,24,0
7,0,15,4,3,1,25,21.39,22.46,10795.37,0.16,97,0.04,599.74,37,60,14,17,25,0
43,6,100,23,17,15,176,140.31,37.2,194194.61,1.74,696,0.03,10788.59,280,416,143,38,182,0
7,9,31,4,3,1,32,45.51,16.36,12184.85,0.25,130,0.06,676.94,54,76,33,20,41,0
3,0,12,2,2,1,18,35.45,10.29,3750.81,0.12,70,0.1,208.38,27,43,21,16,18,0
5,3,4,3,2,3,14,15.83,13.82,3022.38,0.07,46,0.07,167.91,19,27,11,16,17,0
7,4,21,4,3,3,29,39.73,19.35,14882.34,0.26,133,0.05,826.8,50,83,31,24,33,0
35,5,70,18,7,13,104,58.36,41.38,99929.77,0.8,372,0.02,5551.65,150,222,58,32,109,0
23,4,58,12,7,5,68,52.05,21.71,24543.69,0.38,187,0.05,1363.54,76,111,42,24,72,0
7,4,16,4,4,1,21,31.79,17.86,10140.57,0.19,104,0.06,563.36,47,57,25,19,25,0
15,6,39,8,7,1,71,90.85,21.94,43721.41,0.66,307,0.05,2428.97,108,199,64,26,77,1
3,1,19,2,2,1,22,37.27,15.43,8872.37,0.19,114,0.06,492.91,54,60,21,12,23,1
3,0,0,2,2,1,10,10.75,7,526.99,0.03,21,0.14,29.28,7,14,4,8,10,0
17,5,26,9,7,4,66,76.03,28.98,63864.99,0.73,342,0.03,3548.06,136,206,61,26,71,0
9,0,17,5,3,5,22,35.13,12.55,5531.32,0.15,84,0.08,307.3,31,53,21,17,22,1
13,16,23,7,7,1,59,104.75,22.14,51324.87,0.77,349,0.05,2851.38,126,223,74,26,75,1
5,9,7,3,3,1,19,37.6,9.75,3574.45,0.12,74,0.1,198.58,27,47,18,13,28,0
3,0,0,2,1,1,19,24.71,10.58,2764.2,0.09,57,0.09,153.57,25,32,13,11,19,0
3,1,6,2,1,1,10,16.21,5.4,472.87,0.03,23,0.19,26.27,6,17,5,9,11,0
